simulation_id,final_value,return_pct
396,98420.40095919464,-1.5795990408053622
397,136570.53907546858,36.57053907546858
398,136498.53830119045,36.49853830119045
399,155779.19428003783,55.779194280037835
400,133852.86757627912,33.852867576279124
401,122704.39331716702,22.70439331716702
402,111354.60398753788,11.354603987537876
403,112610.41488814447,12.610414888144469
404,107290.21927378581,7.290219273785812
405,132208.44877316832,32.20844877316832
406,109320.17918330852,9.320179183308515
407,119232.05193578287,19.232051935782874
408,98714.9538435142,-1.2850461564857978
409,141249.36879946777,41.249368799467774
410,99700.51816185428,-0.2994818381457153
411,139433.53044585162,39.433530445851616
412,109010.53895440359,9.010538954403586
413,111244.883484568,11.244883484567996
414,140896.0843212606,40.896084321260595
415,131265.57067165902,31.26557067165902
416,81855.8581790228,-18.144141820977193
417,106558.04124833437,6.5580412483343675
418,149571.7333634945,49.57173336349451
419,141127.63929978225,41.12763929978225
420,128756.97089278864,28.756970892788637
421,93476.72621293114,-6.523273787068858
422,76036.82809097675,-23.963171909023252
423,116771.209258618,16.771209258617993
424,93089.2518647331,-6.910748135266899
425,84411.05165319152,-15.588948346808479
426,127314.62084651504,27.31462084651504
427,135527.71763529253,35.52771763529253
428,86892.76599452079,-13.107234005479215
429,93438.04735086809,-6.5619526491319125
430,97715.62469240022,-2.284375307599781
431,138133.5933018362,38.1335933018362
432,103015.95859288552,3.0159585928855233
433,160383.5901032619,60.383590103261895
434,135461.1444081951,35.4611444081951
435,126085.64596800407,26.085645968004073
436,123623.4173245943,23.623417324594296
437,110275.53458507884,10.275534585078844
438,105419.20800007538,5.419208000075377
439,117504.31060644264,17.504310606442637
440,114683.36328802562,14.68336328802562
441,141678.46919864017,41.67846919864017
442,116997.59423487779,16.997594234877788
443,125910.8801298306,25.910880129830606
444,73948.58779178273,-26.05141220821727
445,120084.88143232527,20.084881432325275
446,137643.56645485124,37.64356645485124
447,121839.65585616035,21.839655856160345
448,86384.72743392625,-13.615272566073749
449,143546.90752806206,43.546907528062064
450,138974.20275654472,38.97420275654472
451,127965.7629170734,27.9657629170734
452,124372.38331911851,24.372383319118512
453,67087.55506183772,-32.91244493816228
454,140738.00059322346,40.73800059322346
455,87222.32388542984,-12.777676114570161
456,117980.4845031927,17.980484503192695
457,106586.84619194869,6.586846191948688
458,124397.93827899903,24.397938278999035
459,114762.98486603373,14.76298486603373
460,106560.91590000689,6.56091590000689
461,130589.55750644337,30.589557506443366
462,160937.3808362201,60.937380836220115
463,149428.32691720466,49.42832691720466
464,135252.39149099804,35.252391490998036
465,100751.19769410112,0.7511976941011235
466,107019.2204112209,7.0192204112209
467,109503.36731415415,9.50336731415415
468,125813.81448325813,25.81381448325813
469,142705.74054374898,42.70574054374898
470,115391.41334737997,15.391413347379974
471,87394.69647651254,-12.605303523487454
472,113147.8519511693,13.1478519511693
473,101146.50295631094,1.146502956310942
474,104376.38231524598,4.376382315245981
475,78190.67145872956,-21.809328541270443
476,121496.46162567634,21.496461625676343
477,154170.17901250997,54.17017901250997
478,125116.19502633058,25.11619502633058
479,121484.55874397355,21.484558743973555
480,99096.59809890467,-0.9034019010953344
481,134791.7187029501,34.79171870295011
482,160681.19106025816,60.681191060258165
483,110012.11580119506,10.01211580119506
484,104761.6324527558,4.761632452755802
485,76412.80124017913,-23.587198759820865
486,148307.47403570614,48.307474035706136
487,132255.70857089033,32.255708570890334
488,117176.35941431543,17.176359414315435
489,114684.57684751047,14.684576847510469
490,116889.51281644641,16.889512816446413
491,112960.35042742635,12.960350427426354
492,133788.9631186791,33.78896311867909
493,117699.00819967856,17.69900819967856
494,99879.17703164567,-0.12082296835433226
495,99064.14179190602,-0.9358582080939815
496,89020.0135817009,-10.9799864182991
497,124073.22132109015,24.073221321090156
498,133132.8520868245,33.13285208682451
499,150945.3580684204,50.94535806842041
500,111775.82825917723,11.77582825917723
501,111033.01087792276,11.03301087792276
502,147240.7970481943,47.2407970481943
503,158577.8511503899,58.577851150389904
504,102228.06674401033,2.228066744010328
505,93654.9675708571,-6.3450324291429
506,121544.24752271056,21.54424752271056
507,138993.61524155346,38.99361524155346
508,121549.2160122285,21.5492160122285
509,116293.8509984909,16.293850998490903
510,160587.19840767013,60.58719840767013
